Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
James Morse,211-387-5994x18284,ybartlett@yahoo.com,"12719 Laurie Locks Apt. 989, Gainesville, FL",29.631636,-82.333103,Other,1990-07-19,Lost & Found;Sandbags;Housing;Contacts;First Aid;Temporary Schools;Remapping
Tammy Marquez,708.838.3802,medinabrittany@turner-robinson.com,"80554 Jones Views, Gainesville, FL",29.648461,-82.322419,Other,1959-01-15,Trauma Support;Emergency Kits;School;Lost & Found;Crowd Control;Information
Christine Wells,+1-571-336-3011x25155,eproctor@yahoo.com,"886 Davis Drive Suite 555, Gainesville, FL",29.641638,-82.379838,Female,1999-09-18,Rescue;Medication;Temporary Shelter;Childcare;Insurance;Needs Assessment
Scott Jones,6523147668,oblair@gmail.com,"286 Robert Meadow Apt. 983, Gainesville, FL",29.633716,-82.386675,Other,1966-09-21,Childcare;Relief;Temporary Shelter;Pet Care;Blood Donation;Recovery
Johnny Smith,+1-904-359-3960x0506,petersonmartha@watkins.com,"37020 Colin Summit Suite 902, Gainesville, FL",29.636656,-82.342932,Other,1964-03-20,Equipment;Emergency Kits;Drills;Evacuation;Rebuild;Relocation
Stacy Robbins,315-251-7887,tina77@yahoo.com,"5112 Campbell Locks, Gainesville, FL",29.648961,-82.337313,Other,1988-10-26,Food Packs;Relocation;Collection
Mariah Cole,790.855.9844x5464,sharonmills@fowler.net,"085 Mark Islands Suite 609, Gainesville, FL",29.636829,-82.331568,Male,1995-03-15,Cash Aid;Hazard Map;Training;Life Skills;Babysitting
Elizabeth Fernandez,832-280-8671x473,johnsonphilip@yahoo.com,"551 Lee Underpass, Gainesville, FL",29.672163,-82.364914,Male,1954-02-12,Rebuild;Sanitation;Translation;Evacuation;Lost & Found;Pet Care;Food Packs
Jonathan Hampton,(535)286-8780,ybenitez@yahoo.com,"11564 Margaret Summit Apt. 843, Gainesville, FL",29.67212,-82.362842,Other,1975-09-30,Communication;Relocation;Cash Aid;Collection;Housing
Jonathan Martin,+1-866-285-8294x273,bfaulkner@gmail.com,"908 Sarah Curve, Gainesville, FL",29.622085,-82.394315,Female,1961-07-05,Medical;Translation;Triage;Construction;Temporary Shelter;First Aid
Sara White,182.687.7670,stanley62@yahoo.com,"23245 Ronald Meadow, Gainesville, FL",29.646036,-82.34209,Female,2003-11-03,Clean-up;Pet Care;Life Skills;Follow-up
Kelli Ramos,427-456-0731,rrodriguez@yahoo.com,"800 Reed Port, Gainesville, FL",29.673364,-82.308392,Other,1997-05-23,Clearance;Life Skills;Emergency Kits
Timothy Bailey,350.850.7144x3119,jeffreycochran@garcia.com,"2595 Mark Villages Apt. 828, Gainesville, FL",29.620107,-82.338354,Male,1957-07-13,Toolkits;Medical;Counseling;Equipment
Molly Martinez,524.721.2474,richard77@marshall.com,"097 Lara View Apt. 015, Gainesville, FL",29.655006,-82.374254,Male,1997-03-19,Medical;Awareness;Translation;Job Aid;Babysitting
Erica Lynch,+1-639-081-8929x229,kayla70@parker.org,"78117 Compton Gateway, Gainesville, FL",29.639008,-82.333261,Other,1976-06-09,Sanitation;Clean-up;Communication
Vanessa Jackson,+1-720-314-2539,morrisongerald@yahoo.com,"6983 Hall Rest Suite 860, Gainesville, FL",29.632102,-82.372573,Female,1972-09-18,Financial Aid;Supplies;Damage Reports;Rescue;Medical;Vaccination;Recruitment
Wanda Buck,(583)121-0595x436,scasey@davis-long.com,"2484 Chad Isle Suite 741, Gainesville, FL",29.652872,-82.356114,Female,1998-12-26,Debris Removal;Job Aid;Blood Donation;Mental Health;Life Skills
Lisa Rogers,+1-991-268-7031,jstein@hill.com,"70750 Amanda Ports, Gainesville, FL",29.64637,-82.364737,Female,1966-08-27,Housing;Helpline;Medication
Dawn Lee,547-567-9048,angelaedwards@gmail.com,"614 Hansen Via, Gainesville, FL",29.648484,-82.395017,Male,1994-05-08,Contacts;Documentation;Construction;Medication;Job Aid;Food;Recruitment
Mr. Robert Yang,(468)081-0541,david34@rodriguez.com,"0281 Kimberly Key, Gainesville, FL",29.677879,-82.320323,Male,1978-03-28,Financial;Financial Aid;Clothing
Timothy Saunders,890.984.0676,claycindy@evans.com,"85919 Wilkerson Trail, Gainesville, FL",29.655298,-82.37385,Female,1992-03-17,Equipment;Relocation;Translation
Jeffrey Jones,(082)984-1529,mariapeterson@santana.com,"1616 Smith Meadows, Gainesville, FL",29.677393,-82.310999,Female,2005-07-04,Hygiene;Alerts;Documentation
Gregory Green,270.170.2486x8729,johnjackson@richardson.com,"506 Carol Trail Suite 175, Gainesville, FL",29.654482,-82.338003,Other,2003-02-27,Security;Housing;Needs Assessment;Legal;Language Help
Casey Jones,737.352.4781x36995,burkecarl@patterson.com,"3006 Lloyd Pines, Gainesville, FL",29.660136,-82.306821,Male,1999-04-03,Transport;Clean-up;Rescue;Blood Donation
Peter Powell,(662)981-6871x58405,andrew09@yahoo.com,"4379 Madison Extension Suite 426, Gainesville, FL",29.662111,-82.34946,Male,1981-12-08,Temporary Shelter;Mental Health;Shelter
Allison Wright,151.898.7926x8372,bobby51@gmail.com,"18784 Daniel Trace Suite 976, Gainesville, FL",29.652298,-82.361275,Other,1974-01-18,Insurance;Damage Reports;Construction;Follow-up
Erica Morris,781.684.3194x6471,fboyer@yahoo.com,"6181 Porter Avenue, Gainesville, FL",29.652554,-82.313746,Female,1957-07-10,Cash Aid;Sanitation;Temporary Shelter
Pamela Poole,+1-837-221-5096x732,hendrickswilliam@gmail.com,"412 Myers Way, Gainesville, FL",29.676583,-82.398381,Male,1979-09-13,Shelter;Health Kits;Psych Support;Clearance;Information;Pet Care;Contacts
Kelly Foster,(969)414-7001,karen87@simon.net,"766 Gentry Shores Suite 123, Gainesville, FL",29.651351,-82.317946,Male,1973-05-31,Medical;Medication;Recovery;Language Help;Sandbags;First Aid;Crowd Control
Tyler Velasquez,001-544-044-7813,noah60@gmail.com,"366 Lauren Manors Suite 359, Gainesville, FL",29.654359,-82.302289,Male,1958-01-17,First Aid;Emergency Kits;Medication
Michael Mills,+1-503-853-0593,tyler68@hotmail.com,"6457 Hill View, Gainesville, FL",29.624656,-82.357789,Other,1959-12-06,Rebuild;Recruitment;Power Supply;Coordination;Lost & Found
Taylor Atkinson,173-149-0575,torresscott@hotmail.com,"6403 Alison Well, Gainesville, FL",29.658297,-82.38246,Female,1976-03-16,Information;Supplies;Medical Camps
Bailey Davis,428.513.5395x26682,adam84@yahoo.com,"49946 Tristan Plains Suite 521, Gainesville, FL",29.66434,-82.330003,Female,1980-02-01,Remapping;Health Kits;Transport;Resource Sharing;Triage;Financial Aid
Jason Lucas,(648)799-9964x836,vbrennan@yahoo.com,"0529 Jennifer Junctions Suite 860, Gainesville, FL",29.623058,-82.36584,Female,1993-01-27,Water;Medical Camps;Communication
Chad Daniel,+1-580-146-1415x36509,aimee03@herrera.com,"51179 Zimmerman Bypass, Gainesville, FL",29.642459,-82.369013,Other,1974-01-18,Communication;Babysitting;Toolkits;Documentation
Jenna Sanchez,+1-265-530-0816,murphyanthony@ortiz-welch.com,"545 Gary Pine Suite 716, Gainesville, FL",29.663035,-82.393939,Male,1968-07-05,Financial Aid;First Aid;Needs Assessment;School;Vaccination
Hannah Beasley,(774)983-6608x07195,rmahoney@evans-nelson.biz,"907 Eric Mall, Gainesville, FL",29.62313,-82.321118,Female,1951-03-08,Rebuild;Shelter;Medical;Information;Emergency Kits
Jose Clements,(349)669-5471,aaronpratt@hotmail.com,"6404 William Centers, Gainesville, FL",29.621141,-82.302445,Other,2003-02-23,Security;Supplies;Follow-up;Needs Assessment;Temporary Schools;Recruitment
Juan Rowe,5179136467,edwardsheather@hotmail.com,"646 Crawford Highway, Gainesville, FL",29.664838,-82.375903,Female,1966-06-28,Mental Health;Temporary Shelter;Job Aid
David Robertson,(790)565-5574x7202,robert97@hotmail.com,"902 Wells Road, Gainesville, FL",29.654159,-82.321842,Female,1979-01-19,Sandbags;Relief;Language Help;Contacts;Hygiene
Michelle Howell,+1-646-945-0359x537,reginaldlane@yahoo.com,"1961 Gay Locks, Gainesville, FL",29.673871,-82.389533,Male,1961-09-10,Relief;Emergency Kits;Information;Supplies
Curtis Sherman,(180)060-7384x30197,fisherstephanie@grant.com,"337 Judy Street Apt. 952, Gainesville, FL",29.671876,-82.39906,Male,1969-12-22,Information;Follow-up;Support;Sanitation;Equipment;Construction;Life Skills
Angela Patel,(038)969-1990,hvelez@hotmail.com,"11144 Lloyd Street, Gainesville, FL",29.659864,-82.300255,Other,1994-03-18,Insurance;Food Packs;Transport;Rescue
Pamela Ibarra DDS,(800)990-7651x377,pattersonmichael@chen-parker.com,"420 Lindsay Oval, Gainesville, FL",29.642896,-82.357318,Other,1959-02-16,Relief;Crowd Control;Waste Removal;Information;Babysitting
Ian Mccullough,+1-895-942-0817x861,erica39@hotmail.com,"5128 Davis Glens, Gainesville, FL",29.636723,-82.390055,Other,1981-04-20,Awareness;Rebuild;Helpline;Relief;Housing
Jasmine Butler,3113096447,james88@cochran.net,"36243 Small Turnpike Apt. 097, Gainesville, FL",29.636824,-82.369761,Other,1985-08-30,Sandbags;Food Packs;Support;Toolkits;Pet Care
Logan Juarez,841-826-5451,oliviafriedman@lee.com,"247 William Motorway, Gainesville, FL",29.654241,-82.327661,Male,1997-10-03,Language Help;Hygiene;Sanitation;Financial;Debris Removal;Medical
Matthew Simmons,126.053.6192x67652,gilltina@diaz.com,"1026 Morse Mews Apt. 089, Gainesville, FL",29.66961,-82.374869,Other,1995-05-02,Financial;Damage Reports;Debris Removal;Food Packs;Clearance
Craig Kelly,(571)282-9021x2436,josephbailey@gmail.com,"14173 Jacob Loop Apt. 367, Gainesville, FL",29.623328,-82.336391,Female,1954-04-12,Housing;Translation;Hazard Map;Transport;Information
Isaac Lamb,579.485.1485,luisalexander@graves.info,"55879 Phillips Terrace, Gainesville, FL",29.652485,-82.357216,Female,1990-04-12,Language Help;Support;Sandbags
Christine Washington,308-915-1788x72841,jacqueline68@gmail.com,"98943 Caldwell Common, Gainesville, FL",29.659711,-82.343301,Male,1962-09-12,Collection;Life Skills;Documentation;Babysitting;Training;Relief
Ashley Combs,422-564-1087,tiffanygreene@gmail.com,"915 Daniel Village, Gainesville, FL",29.640144,-82.396323,Other,1997-02-18,Insurance;First Aid;Temporary Shelter;Relocation;Clothing;Hygiene;Equipment
Matthew Jones,780-866-2850x94848,lauradrake@yahoo.com,"4915 Thomas Brooks, Gainesville, FL",29.637101,-82.309881,Male,1984-12-05,Counseling;Clearance;Food;Relief;Rescue;Temporary Schools;Supplies
Jill George,012.609.8336x4053,bsmith@thompson.com,"75540 Virginia Square Suite 979, Gainesville, FL",29.628027,-82.335915,Other,1984-08-29,Temporary Shelter;Vaccination;Medical;Needs Assessment;Clearance
Nicole Mann,377-715-2781x870,mbaker@burch-taylor.com,"640 Bond Viaduct Suite 902, Gainesville, FL",29.628706,-82.314317,Other,1991-01-10,Communication;Medical;Trauma Support;Construction;Sandbags;Temporary Schools
Kathleen Wright,001-853-542-3079x8790,torresgregory@yahoo.com,"0757 Arellano Rue Suite 848, Gainesville, FL",29.636529,-82.362665,Other,1987-07-21,First Aid;Supplies;Assessment;Psych Support;Temporary Shelter
Troy Evans,(298)320-4171x4507,robert81@hotmail.com,"89426 Davidson Underpass, Gainesville, FL",29.671522,-82.324265,Male,1966-05-26,Recruitment;Translation;Health Kits;Blood Donation;Needs Assessment
Stanley Anderson,+1-264-423-0248x944,kellyjason@yahoo.com,"762 Christopher Cape, Gainesville, FL",29.621353,-82.396018,Female,1956-11-01,Construction;Recruitment;Remapping;Job Aid;Awareness
Mark Wise,(538)763-5847x92119,philipoliver@miller-mcdonald.org,"25328 Guerra Crest, Gainesville, FL",29.671051,-82.303948,Female,1999-06-27,Language Help;Psych Support;Babysitting;Pet Care
Jessica Turner,939-408-4250x8136,ellisjonathan@yahoo.com,"4742 Jason Circle Suite 732, Gainesville, FL",29.649998,-82.361196,Other,1986-06-23,Relocation;Documentation;Rescue;Financial Aid;Support;Contacts
Chelsea Erickson,+1-411-809-6699,karen89@yahoo.com,"917 Kimberly Plaza Apt. 977, Gainesville, FL",29.670302,-82.368528,Female,1964-05-25,Mental Health;Temporary Shelter;Needs Assessment;Sanitation;Alerts;Debris Removal;Helpline
Ronald Thomas,+1-059-228-1337x10882,johnmartin@yahoo.com,"54253 Robert Springs Apt. 877, Gainesville, FL",29.636433,-82.364168,Male,1974-05-17,Translation;Follow-up;Cash Aid
Brandon Anthony,330.474.2201x42968,ashley46@yahoo.com,"74290 Smith Ways, Gainesville, FL",29.635905,-82.302212,Other,2003-04-03,Mental Health;Financial Aid;Contacts;Psych Support
Mrs. Sabrina Price,272.321.3941,bradleylevy@rodriguez.com,"5130 Noble Brook, Gainesville, FL",29.676344,-82.339806,Other,1984-08-31,Drills;Relief;Damage Reports;Medication;Translation;Evacuation
Veronica Thompson,+1-008-837-6519,wwilliams@roman.com,"09684 Matthew Corner Suite 286, Gainesville, FL",29.630892,-82.310879,Female,1995-01-07,Childcare;Drills;Babysitting;Contacts;Coordination;Sanitation;Food Packs
April Poole,(712)147-0186x52077,smurray@yahoo.com,"7384 Murray Mills Suite 489, Gainesville, FL",29.62318,-82.386017,Female,1960-09-11,Food;Security;Construction;Follow-up
James Lynch,(726)313-2629x42964,jacqueline56@hotmail.com,"608 Parks Springs Suite 644, Gainesville, FL",29.621752,-82.361217,Male,1975-01-09,Counseling;Hygiene;Medical;Evacuation;Health Kits
Donald Andrade,062-442-1705,petersonbrian@hotmail.com,"09357 Carlos Meadows Apt. 603, Gainesville, FL",29.652657,-82.381117,Male,1987-08-13,Assessment;Equipment;Medical Camps;Supplies;Information;Construction;Blood Donation
Jo Green,107-620-0496,schwartzrichard@vasquez.net,"26087 Adam Courts, Gainesville, FL",29.671794,-82.399063,Other,2000-10-09,Power Supply;Hazard Map;Food Packs;Follow-up;Construction
Scott Thomas,0680249389,weeksglenda@gmail.com,"08647 Chelsea View Suite 286, Gainesville, FL",29.637205,-82.372744,Male,1959-03-24,Lost & Found;Alerts;Security;Construction;Vaccination;Language Help
Patricia Patton,+1-800-094-3941x5835,mlarsen@gmail.com,"28594 Sheryl Mews, Gainesville, FL",29.625832,-82.353822,Female,1987-05-29,Follow-up;Resource Sharing;Waste Removal;Information;Health Kits;Rescue;Collection
Jeremy Jones,+1-019-935-5959x04018,williamsashley@garcia.com,"7384 Grant Fork Apt. 698, Gainesville, FL",29.65828,-82.357304,Female,1962-10-18,Clearance;Collection;Water;Awareness
Amber Landry,887.518.9297x2304,herrerabrent@gmail.com,"10425 Darryl Alley Apt. 378, Gainesville, FL",29.620608,-82.317528,Male,1949-08-29,Medical;Helpline;Housing;Security
Rachael Robles,772-905-3734,tara08@chang.org,"7879 Margaret Pines Apt. 877, Gainesville, FL",29.649554,-82.334159,Other,1984-04-17,Clearance;Shelter;Medical
Haley Marsh,001-110-364-2314,whitejoel@hotmail.com,"3643 Alexis Streets, Gainesville, FL",29.656002,-82.306346,Female,1985-05-13,Lost & Found;Training;Babysitting;Rescue;Insurance;Trauma Support;Rebuild
Thomas Burke,767-449-2051x551,jessica16@larsen.com,"553 Padilla Ways Apt. 333, Gainesville, FL",29.632467,-82.341555,Other,1990-12-17,Toolkits;Vaccination;Health Kits
Jamie Chambers,5504035871,norman21@yahoo.com,"0526 Vega Stream Apt. 889, Gainesville, FL",29.66969,-82.38923,Female,2006-09-29,Shelter;Assessment;Translation;Collection
Alexandria Gonzalez,807.861.6923x793,april68@matthews.com,"91251 Julie Corners Apt. 603, Gainesville, FL",29.666982,-82.391377,Other,1996-01-06,Helpline;First Aid;Life Skills;Blood Donation
Patrick Harper,001-875-877-6099x73531,gabrielbentley@yahoo.com,"92681 Chelsea Via Apt. 394, Gainesville, FL",29.625039,-82.307697,Male,1951-11-22,Communication;Financial;Security;Emergency Kits;Babysitting;Cash Aid
Ashley Johnson,(857)255-9166x1103,cohenlaura@hotmail.com,"659 Erickson Ranch Apt. 120, Gainesville, FL",29.663292,-82.387403,Other,2006-08-08,Job Aid;Awareness;Follow-up;Needs Assessment
Tracey Villanueva,(951)715-2261,grantzachary@chase-campbell.com,"6853 Bowers Valleys, Gainesville, FL",29.666921,-82.323033,Other,1954-08-22,Awareness;Triage;Contacts;Drills;Toolkits;Psych Support;Information
Stephanie Schwartz,(732)023-9889,brownstephanie@espinoza-contreras.biz,"861 Sharon Burg, Gainesville, FL",29.648344,-82.340259,Other,1980-04-14,Financial;Life Skills;Contacts;Rebuild;Food;Drills;Blood Donation
Michael Neal,018-459-2161,skinnermeghan@simon.com,"359 Taylor Circles Suite 436, Gainesville, FL",29.628996,-82.39335,Other,1949-03-21,Coordination;Financial;Sandbags;Psych Support;Clean-up;Waste Removal
Jessica Wilkins,001-262-272-8569x851,xgardner@hotmail.com,"75595 Marc Plain Apt. 898, Gainesville, FL",29.653749,-82.321003,Male,1984-01-07,Cash Aid;Clearance;Shelter;Supplies;Legal
Javier Love,(102)172-6997x547,brandon89@gmail.com,"28693 Campbell Stream Suite 358, Gainesville, FL",29.622671,-82.3448,Female,1986-04-04,Medication;Relocation;Medical Camps;Temporary Schools
Michael Webb,630-818-0052,reyessonya@hotmail.com,"70916 Mikayla Harbors Apt. 693, Gainesville, FL",29.626963,-82.318643,Female,1978-09-25,Clean-up;Lost & Found;Triage;Relief;Contacts;Documentation;Translation
Amy Young,(599)940-2643x3994,rebeccahayes@hotmail.com,"182 Ryan Hills Apt. 365, Gainesville, FL",29.653683,-82.385899,Other,1966-08-24,Pet Care;Life Skills;Information;Rescue
Jordan Larsen,(863)116-6016x294,zfoster@miller.com,"481 Tammy Manors, Gainesville, FL",29.644758,-82.383068,Male,1971-08-17,Lost & Found;Sandbags;Vaccination
Vickie Wagner,815.686.3382,williamsbrendan@yahoo.com,"90383 Marks Run, Gainesville, FL",29.630172,-82.333552,Female,1968-12-08,Awareness;Waste Removal;Relocation;Security;Medication;Training
Michael Smith,381.597.0280x3003,jswanson@nielsen.org,"58475 Robert Village, Gainesville, FL",29.675658,-82.369929,Female,1991-02-21,First Aid;Relocation;Support
Ian Brown MD,(802)957-4352x7242,molly09@gmail.com,"940 Christian Islands Suite 602, Gainesville, FL",29.623722,-82.340183,Other,1963-01-02,Resource Sharing;Insurance;Training;Crowd Control
David Smith,5696331909,mcguiredeborah@yahoo.com,"794 Lopez Hill Suite 742, Gainesville, FL",29.639074,-82.323524,Other,1991-05-30,Counseling;Food Packs;Hazard Map;Transport;Relief;Emergency Kits;Food
Brandon Parks,657-619-0769,smithsarah@yahoo.com,"6869 Amber Trace Apt. 624, Gainesville, FL",29.647466,-82.330959,Other,1974-11-17,Food Packs;Medication;Needs Assessment
Johnny Delgado,001-993-463-7921x96961,whoward@hill.com,"80843 Martinez Junctions Apt. 562, Gainesville, FL",29.667937,-82.325816,Female,1983-04-12,Temporary Schools;Alerts;Drills;Hygiene;Assessment;Counseling
Jeffrey Faulkner,810.037.0307,brett10@gmail.com,"2036 Melanie Orchard Suite 966, Gainesville, FL",29.659295,-82.30795,Female,1990-01-30,Toolkits;Alerts;Financial;Supplies
Lisa Harris,(442)167-4689,wberg@hotmail.com,"21161 Bobby Spring, Gainesville, FL",29.678775,-82.356585,Female,2002-01-23,Equipment;Follow-up;Needs Assessment;Power Supply;Information;Legal;Housing
Alexander Rangel,001-650-514-0820x0789,danielbryant@woods.net,"059 Brad Village Suite 597, Gainesville, FL",29.623143,-82.311242,Other,1993-02-23,Psych Support;Language Help;School;Coordination;Pet Care
Kyle Foster,(179)311-4432,mcobb@smith.com,"58871 Martin Vista Apt. 352, Gainesville, FL",29.643607,-82.351423,Female,1974-01-24,Coordination;Blood Donation;Sandbags;Insurance;School
Rebecca Ortiz DDS,001-832-256-6648,lrubio@hotmail.com,"17663 Thompson Ford Suite 162, Gainesville, FL",29.662538,-82.311132,Male,2005-09-26,Food;Training;Damage Reports;Psych Support;Counseling;Collection
Taylor Chung,239-454-3734x41466,robert08@gmail.com,"22264 Wilcox Stravenue Suite 590, Gainesville, FL",29.663778,-82.350709,Female,1952-12-18,Medication;Medical;Water;First Aid
Kevin Goodman,+1-394-187-6717x226,simpsonricky@wood-delgado.net,"469 West Extension Apt. 320, Gainesville, FL",29.630245,-82.379824,Other,1951-08-24,Relief;Life Skills;Medication;Recruitment
Ashley Wagner,001-181-784-0032,michaelalan@mays.info,"38444 Katherine Land Suite 872, Gainesville, FL",29.659937,-82.34506,Male,1983-07-23,Waste Removal;Medical Camps;Shelter
