Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
Darius Rodriguez,827.854.7064x278,gibsonnathaniel@green.com,"039 Mary Camp, Gainesville, FL",29.660145,-82.36952,Female,1973-04-09,Sandbags;Temporary Schools;Pet Care;Psych Support;Needs Assessment;Shelter
Julie Morales,(000)0506134,plopez@white-rodriguez.com,"76808 Ashley Cove, Gainesville, FL",29.657627,-82.395376,Female,1959-04-16,Housing;Counseling;Drills;Recruitment;Food Packs;First Aid
Mary Oconnor,377.012.2996x1825,kelly65@hotmail.com,"599 Hale Route, Gainesville, FL",29.660683,-82.363525,Female,1992-04-21,Damage Reports;Needs Assessment;Sanitation;Hazard Map;School
Kristin Gutierrez,(445)5107255x1323,reedwilliam@hotmail.com,"29101 Ramirez Courts Apt. 382, Gainesville, FL",29.635784,-82.330878,Other,1960-03-03,Legal;School;Drills;Food Packs;Rebuild
Peter Campbell,(635)1626654x2503,mooretraci@moran.com,"3255 Williams Pine, Gainesville, FL",29.679995,-82.356578,Female,1949-12-15,Childcare;Blood Donation;Temporary Shelter;Legal;Life Skills;Financial
Marco Oneill,2068403363x53260,wbrown@adams.com,"312 Jackson Shores, Gainesville, FL",29.645594,-82.313208,Female,1988-10-17,Information;Triage;Contacts;Rebuild;Hazard Map
Gregory Cross,0014557420885x91743,amandacharles@clark.com,"00543 Valerie Canyon, Gainesville, FL",29.620665,-82.332862,Other,1986-01-29,Babysitting;Relief;Pet Care;Hazard Map;Trauma Support
Patricia Taylor,220.779.9244,ryanrichardson@mcguire.com,"500 Christopher Ports Apt. 458, Gainesville, FL",29.664713,-82.358949,Female,1987-11-02,Crowd Control;Toolkits;Supplies;Vaccination
David King,(087)3285403,wmartinez@pitts.info,"416 Guerrero Track Suite 512, Gainesville, FL",29.67297,-82.335187,Male,1964-03-17,Evacuation;Counseling;Legal;Psych Support;Food;Mental Health;Alerts
Veronica Brown,+12267331061x19211,gomezrobert@gmail.com,"959 Gallagher Estates Apt. 023, Gainesville, FL",29.634159,-82.366864,Male,1959-07-29,Medication;Job Aid;Temporary Shelter
Virginia Mason,149.828.7538x34561,christensenjames@woodard-lee.info,"2938 Holland Spurs Suite 570, Gainesville, FL",29.65484,-82.361691,Female,1994-06-08,Trauma Support;Documentation;Security
Tanya Silva,0014308130449x59943,brittneycampos@serrano-brown.com,"416 Sandra Manors, Gainesville, FL",29.666342,-82.359352,Male,1985-08-25,Housing;Blood Donation;Medication;Crowd Control;Vaccination;Awareness;Training
Tina Caldwell,321.918.4469x0644,cadams@gmail.com,"5959 Rodriguez Mews, Gainesville, FL",29.656866,-82.369595,Other,1972-02-03,Trauma Support;Supplies;Sanitation;Security;Recovery;Food;Babysitting
Dawn Smith,(785)2820334x58230,bob05@yahoo.com,"1901 Mitchell Station, Gainesville, FL",29.679836,-82.359407,Male,1997-05-04,Follow-up;Contacts;Emergency Kits;Life Skills
Sean Williams,8975000036x225,marcmaynard@yahoo.com,"884 Kimberly Plaza, Gainesville, FL",29.678285,-82.380238,Male,1964-03-08,Temporary Schools;Job Aid;Mental Health;Emergency Kits;Health Kits;Equipment;Financial
Daniel Baldwin,7041524501x34986,sandovalkeith@mahoney-chapman.com,"95209 Miranda Loop, Gainesville, FL",29.642662,-82.345244,Female,1995-02-08,Power Supply;Waste Removal;Assessment;Legal;First Aid
Holly Atkins,+15867495732x731,bryanzimmerman@hotmail.com,"993 Cassandra Mall Apt. 531, Gainesville, FL",29.630558,-82.355674,Other,1961-09-18,Waste Removal;Recovery;Helpline;Damage Reports;Resource Sharing;Blood Donation;Financial
Kristy Stanley,+15872123035x033,smorgan@hotmail.com,"496 Fleming Lodge, Gainesville, FL",29.635314,-82.316797,Other,1958-04-28,Vaccination;Legal;Evacuation
John Leach,073.797.9732x2523,johnathanbernard@johnson.info,"142 Patricia Mountain, Gainesville, FL",29.647095,-82.364046,Male,1983-11-05,Recruitment;Sandbags;Medical Camps;Supplies;Security;Temporary Shelter;Damage Reports
Jason Lucas,(358)6806547x7434,sarahlee@banks.com,"87297 Tiffany Radial, Gainesville, FL",29.654299,-82.360907,Female,1958-04-30,Clean-up;Vaccination;Drills
Gerald Hernandez,(856)2961635,ryanlauren@wright-fox.org,"340 Vega Spring, Gainesville, FL",29.641964,-82.378682,Female,1989-11-07,Hygiene;Hazard Map;Clothing;Security;Temporary Schools;Sandbags;Emergency Kits
Sarah Rivas,971.269.1981x88180,johnsondaniel@gmail.com,"9428 Richardson Mill, Gainesville, FL",29.644291,-82.324382,Female,1963-02-20,Alerts;Remapping;Drills;Resource Sharing;Legal;Temporary Schools;Security
Angela Porter,0268436285,krobinson@gmail.com,"396 Murphy Lane Suite 835, Gainesville, FL",29.633644,-82.367816,Male,1962-03-01,Trauma Support;Blood Donation;Crowd Control;Housing;Communication
Noah Hubbard,(916)4721045x0430,byrdtravis@rice-rodriguez.com,"190 Julie Harbors, Gainesville, FL",29.622574,-82.366583,Female,1949-09-19,Awareness;Emergency Kits;Communication;Insurance
Robert Woods,9818864461,juan72@yahoo.com,"78584 Robinson Court, Gainesville, FL",29.663695,-82.339773,Female,1961-07-02,Coordination;Medication;Childcare;Follow-up;Assessment;Sandbags;Crowd Control
Peter Wells,911.762.2870x286,michaelparker@gmail.com,"1510 Jimenez Summit Suite 914, Gainesville, FL",29.677007,-82.329783,Other,1975-06-22,Transport;Legal;Relocation;Medication;Alerts
Jonathan Oliver,280.686.5294x6808,kevinsummers@hotmail.com,"7549 Rivas Heights Apt. 204, Gainesville, FL",29.6386,-82.348138,Other,1971-02-14,Vaccination;Relief;Training;Lost & Found;Remapping;Transport
Tracey Cameron,(149)0210486,browninglori@mccarthy.com,"8197 Paul Hills Apt. 959, Gainesville, FL",29.664727,-82.334566,Male,1954-10-01,Financial Aid;Clean-up;Cash Aid;Translation;Sandbags;Language Help;First Aid
Mary Lee,+12869312332x44889,sarah02@yahoo.com,"36193 Monica Well Suite 547, Gainesville, FL",29.625371,-82.318778,Male,1979-09-02,First Aid;Transport;Medical;Triage
Dustin Walker,0017752809464x174,patricia86@johnson.biz,"21922 Hayes Views Suite 417, Gainesville, FL",29.678497,-82.392212,Male,1964-07-02,Damage Reports;Hygiene;Triage;Psych Support;Information
Kristen Rodriguez,0014746636475x552,williamsbarbara@jones.com,"683 Deborah Circle, Gainesville, FL",29.638532,-82.396375,Other,1995-10-07,Legal;Power Supply;Crowd Control
Michael Patrick,940.497.4477,thorntonscott@gmail.com,"1362 Jones Branch Apt. 206, Gainesville, FL",29.644625,-82.327238,Female,1961-08-13,Rebuild;Support;Shelter
Mark Kennedy,227.638.4404,thompsontammy@paul.com,"45623 Spears Courts Apt. 704, Gainesville, FL",29.64997,-82.338914,Other,1957-10-23,Job Aid;Housing;Debris Removal;Construction
Bryan Esparza,026.486.1447x610,johnnorris@yahoo.com,"70197 Martinez Junction, Gainesville, FL",29.636092,-82.386263,Female,1973-06-21,Evacuation;Medical;Language Help;Babysitting;Crowd Control;School
Charles Deleon,(230)4004130,kevinayala@yahoo.com,"8433 Paul Station, Gainesville, FL",29.655427,-82.382722,Other,1988-11-04,Job Aid;Clothing;Housing;Transport;Evacuation;Drills;Assessment
Melinda Mclaughlin,+11371910080x8589,farmersean@mcpherson-rios.com,"994 Jenkins Garden Suite 166, Gainesville, FL",29.6519,-82.38943,Female,1974-10-26,Relief;Counseling;Contacts;Transport;Mental Health;Supplies
Sheryl Morris,8027582774x38083,christopher44@yahoo.com,"314 Andrew Garden, Gainesville, FL",29.629673,-82.395426,Other,1994-10-29,Clothing;Equipment;Recruitment;Contacts;Remapping
Cynthia Hernandez,4363305042,reedmark@gmail.com,"88759 Griffin Row, Gainesville, FL",29.655393,-82.360218,Male,1987-12-03,Trauma Support;Security;Contacts;Financial Aid;Clothing;Hygiene
James Suarez,752.390.7772x3673,brandonburke@guzman.biz,"681 Hester Islands, Gainesville, FL",29.628933,-82.349347,Male,1989-09-24,Legal;Language Help;Vaccination;Power Supply;Health Kits;Alerts;Childcare
Donald Rowe,0469936764x74659,rogersrobert@hotmail.com,"1090 David Plaza, Gainesville, FL",29.66436,-82.386573,Male,1962-08-14,Legal;Rescue;Documentation;Hazard Map;Emergency Kits
Jennifer Massey,0018883750018x423,vargasperry@wright.com,"0880 Bartlett Hill Apt. 339, Gainesville, FL",29.62003,-82.332339,Female,1967-12-06,Clothing;Financial Aid;Food;Security;Transport
James Young,308.600.8574x15731,rogersanthony@gallagher.org,"771 Margaret Rest Apt. 592, Gainesville, FL",29.64579,-82.358349,Other,1972-05-12,School;Emergency Kits;Insurance;Toolkits
Mark Shaffer,345.917.5657x347,taylor93@west-reyes.org,"334 Donna Trafficway, Gainesville, FL",29.677105,-82.330565,Female,1961-09-29,Language Help;Documentation;Remapping;Awareness;Coordination
Cassandra Vasquez,+11138959618x59518,johnsonjose@yahoo.com,"18917 Pamela Viaduct Apt. 550, Gainesville, FL",29.621519,-82.328343,Other,1950-11-28,Coordination;Waste Removal;Crowd Control;Triage;Sanitation;Follow-up;Helpline
Adam Campbell,546.554.8499x53183,brooksmark@hotmail.com,"910 Kevin Villages Suite 953, Gainesville, FL",29.678407,-82.365413,Male,1971-03-19,Debris Removal;Recruitment;Medical;Damage Reports;Translation
Christina Medina,2633820232,richard84@padilla.com,"3991 Stephenson Point Apt. 913, Gainesville, FL",29.660508,-82.367938,Other,1975-07-05,Temporary Shelter;Legal;Recovery;Construction
Thomas Joyce,(001)8489893x77115,swilson@hunter.com,"264 Galloway Ford, Gainesville, FL",29.620816,-82.326441,Female,1986-06-15,Drills;Power Supply;Health Kits;Information;School;Trauma Support
Keith Johnson,0012105714108x608,petersonlauren@gmail.com,"6658 Brown Ridges Apt. 472, Gainesville, FL",29.648473,-82.37591,Female,1972-10-29,Support;Financial Aid;Job Aid
Brenda Suarez,(290)1942860,xhill@parrish.com,"50530 Jessica Groves, Gainesville, FL",29.647358,-82.354239,Male,1961-06-26,Evacuation;Hazard Map;Counseling
Jeanette Bright MD,9064282859x05351,lozanorichard@gmail.com,"2818 Cathy Run Suite 548, Gainesville, FL",29.620983,-82.335062,Male,1997-12-03,Resource Sharing;Temporary Schools;Counseling
Nicholas Davis,4496521107,annrobinson@hotmail.com,"18721 Dwayne Club Apt. 996, Gainesville, FL",29.633043,-82.303973,Female,1979-10-12,Food Packs;Health Kits;Financial Aid;Medical Camps;Sandbags;Water;Vaccination
Chad Joseph,(348)8048204x760,chavezryan@powers-allison.com,"8715 Julie Ford Suite 397, Gainesville, FL",29.620835,-82.305798,Other,1985-10-10,School;Medical;Waste Removal
Susan Turner,0010160089551x76643,susangraham@gmail.com,"12556 Whitney Green, Gainesville, FL",29.634858,-82.367846,Other,1968-04-20,Financial;Temporary Schools;Babysitting;Equipment;Legal
Christopher Pratt,521.996.4703,gregory33@wise.com,"254 Justin Plain Apt. 715, Gainesville, FL",29.632659,-82.373969,Other,1998-08-09,Collection;Recruitment;Lost & Found;Childcare;Hazard Map;Babysitting
Michael Bradley,(959)0548028x08782,areese@gmail.com,"53679 Simmons Inlet, Gainesville, FL",29.634509,-82.310102,Female,1998-04-15,Awareness;Damage Reports;Lost & Found;Crowd Control;Information;Legal
Nicholas Wilson,951.542.4396x937,randolphemily@cobb.com,"837 Aaron Dam, Gainesville, FL",29.637387,-82.315601,Male,1990-03-19,Medical;Communication;Resource Sharing
William Marshall,+16207981198,fordbrittney@yahoo.com,"506 Smith Pike, Gainesville, FL",29.633414,-82.325774,Female,1972-10-15,Food Packs;Temporary Schools;Sandbags;Childcare;Emergency Kits;Medication
Matthew Fields,+19647559501,karenmaldonado@smith.org,"980 Raymond Roads, Gainesville, FL",29.653918,-82.311681,Female,1955-10-06,First Aid;Relief;Hygiene
John Cross,5401641825x9052,sherri83@pierce-chang.com,"9060 Pace Garden Apt. 703, Gainesville, FL",29.629837,-82.373918,Other,1950-11-03,Emergency Kits;School;Evacuation;Translation;Temporary Shelter;Support;Temporary Schools
Rebekah Cruz,+12779590603x6234,billybowers@torres.com,"22169 Johnson Turnpike Suite 667, Gainesville, FL",29.662762,-82.382145,Male,1988-01-29,Awareness;Debris Removal;Helpline;Power Supply;Financial;Security
David Griffin,0012756295066,lauriegarcia@benton-brown.com,"37568 Caitlyn Squares, Gainesville, FL",29.645583,-82.376213,Female,1998-06-19,Resource Sharing;School;Relief;Contacts
Dylan Rosario,5258478469,waterschristopher@johnson.org,"812 Kenneth Forge, Gainesville, FL",29.632605,-82.35376,Male,1973-05-30,Health Kits;Temporary Schools;Shelter
Erika Harvey,8413790942,kent21@hotmail.com,"4485 Jones Row Apt. 094, Gainesville, FL",29.673863,-82.361603,Female,1973-11-23,Legal;Food;Medication;Recruitment;Contacts
Eric Wagner,+12043536322x2195,kellerpeter@green.net,"7326 Fletcher Courts Apt. 052, Gainesville, FL",29.665432,-82.382349,Other,1954-03-23,Crowd Control;Relief;Job Aid;Temporary Schools;Equipment;Support;Language Help
Sean Coffey,763.566.9005,wesley21@hotmail.com,"138 Morris Place Apt. 133, Gainesville, FL",29.632773,-82.31522,Female,1980-09-07,Temporary Schools;Childcare;Rescue;Equipment;Evacuation
Cassidy Rodgers,6846714620x14252,qcallahan@gmail.com,"88363 Smith Ferry Suite 967, Gainesville, FL",29.658655,-82.343512,Male,1978-01-29,Financial;Needs Assessment;Crowd Control;Documentation;Hygiene;Emergency Kits
Gregory Reed,2338204839x84563,jacobfox@yahoo.com,"55708 Brown Forge, Gainesville, FL",29.670209,-82.36158,Other,1992-09-14,Medical;Trauma Support;Helpline
Karen Thomas,902.110.6494x65910,moralestiffany@chase.com,"24612 Jones Loaf Suite 635, Gainesville, FL",29.677195,-82.312001,Other,1950-06-30,Contacts;Blood Donation;First Aid;Damage Reports;Cash Aid
Madison Johnson,0890972281x34818,josephsmith@hotmail.com,"6955 Larry Divide, Gainesville, FL",29.665748,-82.393069,Male,1953-03-04,Financial Aid;Temporary Schools;Babysitting;Sanitation;Transport;Pet Care
John Kennedy,+17532253543x9000,garciabrian@hotmail.com,"2062 Robert Greens, Gainesville, FL",29.658387,-82.32272,Male,1985-05-25,Mental Health;Life Skills;Support;Clearance
Eddie Jones,0037404561x65793,fowlerphilip@johnson.com,"234 Tiffany Ports, Gainesville, FL",29.636762,-82.386804,Female,1950-08-10,Medication;Helpline;Power Supply;Contacts
Tracy Schmidt,5606881650,gpowell@rowe.com,"9500 Jennifer Lane, Gainesville, FL",29.670426,-82.385663,Male,1982-07-16,Contacts;Mental Health;Communication;Waste Removal;Job Aid
Debra Jennings,(701)5389546x26470,craig73@allen.com,"325 Rios Islands, Gainesville, FL",29.648954,-82.300803,Female,1985-02-10,Coordination;Clothing;Clearance
Richard Sanchez,(138)6564148x98938,pfrederick@yahoo.com,"87842 Burke Skyway Apt. 475, Gainesville, FL",29.620437,-82.351138,Male,1977-09-21,Construction;Coordination;Follow-up;Communication;Financial Aid;Documentation
Mike Hansen,(241)4716245x613,yalexander@gmail.com,"5502 Desiree Court, Gainesville, FL",29.653829,-82.370905,Male,1997-12-27,Follow-up;Toolkits;Damage Reports;Triage;Collection;Relocation;Contacts
Christopher Armstrong,1408473772x00776,alexandria53@harrington.net,"1995 Mary Extensions, Gainesville, FL",29.638239,-82.373039,Male,1972-09-05,Medical;Hygiene;Equipment;Life Skills;Coordination;Collection;First Aid
Robert Morgan,+16612496154x15756,larsenrobert@hotmail.com,"524 Mitchell Views, Gainesville, FL",29.673987,-82.302633,Male,1998-06-17,Water;Clothing;Sanitation;Language Help;Financial Aid;School;Vaccination
Joanna Jensen,5951487518,mariah42@yahoo.com,"3638 Phillip Cliffs, Gainesville, FL",29.66246,-82.339914,Female,1968-11-15,Training;Legal;Relief
Timothy Winters,+13017960343,michaelharris@hotmail.com,"2768 Michael Summit Suite 191, Gainesville, FL",29.650064,-82.361596,Other,1995-04-14,Temporary Schools;Information;Transport
Heather Robertson,(883)3028047x2621,cardenaslisa@hotmail.com,"1249 Matthew Overpass Apt. 641, Gainesville, FL",29.637896,-82.33946,Male,1951-07-27,Trauma Support;Recruitment;Medical;Training;Needs Assessment;Rebuild;Emergency Kits
Denise Sanford,+17093899917,njohnson@yahoo.com,"01410 James Station, Gainesville, FL",29.631161,-82.391086,Other,1999-06-02,Assessment;Clearance;Waste Removal
Michael Campbell,+10680978576,leejustin@hunter.com,"122 Davis Springs Apt. 095, Gainesville, FL",29.667158,-82.371804,Female,1959-08-19,Crowd Control;Equipment;Drills;Health Kits
Martin Bean,7179855245,macknathan@mills-gonzalez.com,"932 Williams Islands, Gainesville, FL",29.651003,-82.312805,Female,1983-08-23,Relocation;Alerts;Helpline;Blood Donation;Shelter;Financial
Raymond Mccormick,(085)5378894,ambermiller@adams.biz,"0249 Miller Walk Suite 005, Gainesville, FL",29.646952,-82.338644,Other,2000-05-27,Health Kits;Relief;Life Skills;Needs Assessment;Crowd Control;Babysitting
Mr. Billy Reed,+10574625268x21461,lamtyler@west.com,"53665 Ford Cove Suite 976, Gainesville, FL",29.678311,-82.340555,Male,1994-02-06,Waste Removal;Drills;Childcare;Clearance;Medical
Mary Benjamin,4559645884,alyssaliu@yahoo.com,"3259 Macdonald Hills, Gainesville, FL",29.657223,-82.353103,Male,1982-06-19,Translation;Clearance;Triage;Alerts;Housing;Vaccination;School
Tyler Bauer,(876)6971428x288,pcummings@hoover.org,"6762 Smith Lights, Gainesville, FL",29.644763,-82.350452,Other,1960-01-09,Equipment;Collection;Power Supply
Eric Hurley,+18248641663x6818,ymiller@ball-harris.com,"862 Paul Mount, Gainesville, FL",29.622947,-82.302287,Male,1952-10-03,Blood Donation;Water;Coordination;Damage Reports;Pet Care;Food Packs
Victor Smith,4968863489,benjaminwilson@donovan-gonzales.com,"328 Walton Expressway, Gainesville, FL",29.678593,-82.398015,Female,1977-08-16,Housing;Debris Removal;Recovery
Theresa Nicholson,+10948272938,valerie52@yahoo.com,"252 Roth Haven Suite 484, Gainesville, FL",29.632019,-82.395805,Male,1994-11-11,First Aid;Translation;Recovery;Information;Documentation
Amanda Hoffman,(570)3671592x184,garciaheather@yahoo.com,"59623 Baker Wall Apt. 569, Gainesville, FL",29.65638,-82.374647,Male,1964-02-25,Emergency Kits;Food Packs;Pet Care;Transport;Follow-up;Cash Aid;Security
Thomas Golden,(596)6708038x048,troberts@hotmail.com,"001 Brown Green, Gainesville, FL",29.649302,-82.321583,Male,1990-02-14,Psych Support;Follow-up;Hygiene;Power Supply;Information;Sandbags
Gerald Miller,+16681897784x95722,elizabeth17@wong-reid.net,"785 Weaver Stream, Gainesville, FL",29.676363,-82.361431,Female,1974-03-02,Toolkits;Contacts;Temporary Shelter;Rescue;Triage
Ashley Mcdonald,+13834092025x1478,johnbray@yahoo.com,"210 Gibson Mission, Gainesville, FL",29.624175,-82.374001,Male,1957-12-10,Blood Donation;Emergency Kits;Pet Care;Lost & Found
Jessica Greene,+17856160969x453,edavis@yahoo.com,"387 Castillo Turnpike Apt. 824, Gainesville, FL",29.621057,-82.386455,Other,1965-09-25,Clothing;Recruitment;Language Help;Resource Sharing
Felicia Doyle,205.123.0677x897,phernandez@peterson.com,"1376 Owens Meadows, Gainesville, FL",29.66215,-82.341673,Female,1962-01-29,Documentation;Coordination;Psych Support;Hygiene
Erica Burnett,+14590066668x2717,forddaniel@perkins.org,"07723 Mary Mills Suite 119, Gainesville, FL",29.650435,-82.331794,Male,1958-06-06,Cash Aid;Medical Camps;Hygiene;School;Rebuild
Kristen Hayes,8937304903x5729,nataliereyes@bender.com,"2725 Christopher Burg Suite 819, Gainesville, FL",29.629703,-82.366718,Male,1951-04-04,Hazard Map;Recruitment;Vaccination;Crowd Control;Information
Martha Smith,6248742692,kpatterson@hotmail.com,"56393 Parsons Stream, Gainesville, FL",29.651502,-82.344992,Female,1959-03-15,Rebuild;Toolkits;Power Supply;Medical;Recruitment
Thomas Peterson,2838543377,samantha02@hotmail.com,"244 Serrano Flat, Gainesville, FL",29.621832,-82.383066,Male,1999-04-11,Childcare;Financial;Assessment;Trauma Support;Life Skills
